字	词频=出现次数*100/总字数
戏	0.015846592494725933
束	0.015846592494725933
霭	0.015846592494725933
巷	0.015846592494725933
竿	0.01576853046273221
挥	0.01576853046273221
染	0.015729499446735348
激	0.015729499446735348
掌	0.015729499446735348
翰	0.015729499446735348
萦	0.015651437414741624
资	0.015651437414741624
视	0.015612406398744762
置	0.015612406398744762
砌	0.0155733753827479
娥	0.01553434436675104
踏	0.015495313350754178
总	0.015456282334757316
潇	0.015456282334757316
猎	0.015456282334757316
栽	0.015456282334757316
态	0.015417251318760454
宦	0.015417251318760454
凰	0.015417251318760454
建	0.015378220302763592
籍	0.01533918928676673
氏	0.015300158270769868
织	0.015300158270769868
谈	0.015261127254773006
废	0.015261127254773006
咸	0.015261127254773006
位	0.015183065222779282
团	0.015183065222779282
农	0.015105003190785558
妨	0.015065972174788696
峨	0.015065972174788696
妻	0.015026941158791834
凋	0.015026941158791834
占	0.015026941158791834
樽	0.014987910142794972
谋	0.014987910142794972
饶	0.014987910142794972
豪	0.01494887912679811
竞	0.014909848110801248
右	0.014870817094804386
嘶	0.014831786078807524
啸	0.014792755062810662
讵	0.014792755062810662
坠	0.014792755062810662
触	0.0147537240468138
锡	0.0147537240468138
稍	0.0147537240468138
滞	0.014714693030816938
齿	0.014714693030816938
夸	0.014675662014820076
社	0.014675662014820076
惠	0.014675662014820076
鲁	0.014675662014820076
舒	0.014636630998823215
庆	0.014597599982826353
毫	0.014597599982826353
启	0.014597599982826353
禄	0.01455856896682949
界	0.014519537950832629
体	0.014480506934835767
忠	0.014480506934835767
尾	0.014480506934835767
欹	0.014480506934835767
民	0.014402444902842043
氛	0.014402444902842043
敛	0.014402444902842043
润	0.014402444902842043
肉	0.01436341388684518
运	0.01436341388684518
冻	0.01436341388684518
役	0.014324382870848319
鸯	0.014324382870848319
施	0.014324382870848319
渺	0.014285351854851457
貌	0.014285351854851457
藤	0.014246320838854595
值	0.014246320838854595
兔	0.014168258806860873
缨	0.014168258806860873
碎	0.014168258806860873
崇	0.014090196774867149
魄	0.014012134742873425
蹄	0.014012134742873425
蛮	0.014012134742873425
屡	0.014012134742873425
徐	0.014012134742873425
愚	0.013973103726876563
彻	0.013973103726876563
予	0.013973103726876563
巡	0.013934072710879701
飒	0.013934072710879701
铁	0.013934072710879701
闺	0.013895041694882839
舆	0.013895041694882839
谒	0.013895041694882839
裘	0.013895041694882839
蛇	0.013895041694882839
蘋	0.013856010678885977
嵩	0.013738917630895391
趣	0.013738917630895391
蕊	0.01369988661489853
濛	0.013621824582904805
霏	0.013621824582904805
弱	0.013621824582904805
刺	0.013621824582904805
虑	0.013582793566907943
汀	0.013582793566907943
潺	0.013543762550911081
旆	0.01350473153491422
欺	0.01350473153491422
洁	0.013465700518917358
鹊	0.013426669502920496
个	0.013426669502920496
融	0.013426669502920496
慵	0.013426669502920496
觅	0.013348607470926772
约	0.013348607470926772
莱	0.013348607470926772
误	0.01330957645492991
丁	0.01330957645492991
埋	0.01330957645492991
仗	0.01330957645492991
辇	0.013231514422936186
溟	0.013192483406939324
偷	0.013192483406939324
瞻	0.013153452390942462
泠	0.013153452390942462
寝	0.0131144213749456
翔	0.0131144213749456
保	0.0131144213749456
簟	0.0131144213749456
纱	0.013075390358948738
工	0.013075390358948738
餐	0.013036359342951876
质	0.012997328326955014
浑	0.012997328326955014
辨	0.012997328326955014
坤	0.012997328326955014
私	0.012958297310958152
穴	0.012958297310958152
斑	0.012958297310958152
敌	0.012958297310958152
惨	0.01291926629496129
淡	0.01291926629496129
昌	0.01291926629496129
递	0.01291926629496129
防	0.01291926629496129
棋	0.01291926629496129
芦	0.012880235278964428
墨	0.012880235278964428
提	0.012880235278964428
续	0.012802173246970706
宽	0.012802173246970706
鞍	0.012802173246970706
槐	0.012802173246970706
单	0.012763142230973844
康	0.012763142230973844
梨	0.012763142230973844
福	0.012763142230973844
默	0.012724111214976982
继	0.012724111214976982
昆	0.012724111214976982
弥	0.01268508019898012
排	0.01268508019898012
量	0.012646049182983258
晋	0.012646049182983258
饭	0.012646049182983258
辟	0.012646049182983258
滨	0.012646049182983258
术	0.012646049182983258
祥	0.012646049182983258
倦	0.012646049182983258
领	0.012607018166986396
凡	0.012607018166986396
击	0.012567987150989534
简	0.01248992511899581
贪	0.01248992511899581
联	0.01248992511899581
假	0.01248992511899581
淹	0.01248992511899581
班	0.012450894102998948
制	0.012411863087002087
魏	0.012411863087002087
鸦	0.012372832071005225
森	0.012372832071005225
祠	0.012372832071005225
暇	0.012333801055008363
衢	0.012333801055008363
枫	0.012333801055008363
末	0.0122947700390115
酣	0.012255739023014639
减	0.012255739023014639
巧	0.012216708007017777
隅	0.012177676991020915
袍	0.012177676991020915
柴	0.012177676991020915
剪	0.012177676991020915
邀	0.012138645975024053
遮	0.012138645975024053
藓	0.012138645975024053
蕙	0.012138645975024053
虹	0.012138645975024053
赖	0.012060583943030329
戚	0.012060583943030329
围	0.012060583943030329
耀	0.012021552927033467
囊	0.012021552927033467
牙	0.012021552927033467
阵	0.011943490895039743
羸	0.011943490895039743
绶	0.011943490895039743
沟	0.011904459879042881
滩	0.011904459879042881
温	0.011865428863046019
反	0.011865428863046019
悟	0.011865428863046019
助	0.011865428863046019
类	0.011865428863046019
藻	0.011865428863046019
堆	0.011826397847049157
男	0.011826397847049157
栏	0.011826397847049157
牧	0.011787366831052295
骚	0.011748335815055433
暝	0.011748335815055433
铺	0.011748335815055433
坟	0.011709304799058571
镇	0.011709304799058571
乞	0.011709304799058571
腊	0.01167027378306171
护	0.01167027378306171
萍	0.01167027378306171
洪	0.01167027378306171
等	0.01167027378306171
俯	0.011631242767064847
孔	0.011631242767064847
贾	0.011631242767064847
瘦	0.011631242767064847
坚	0.011631242767064847
麻	0.011592211751067985
钗	0.011553180735071123
岑	0.011553180735071123
茂	0.011514149719074262
麟	0.011514149719074262
瓶	0.011514149719074262
雏	0.011475118703077401
健	0.011475118703077401
汗	0.011475118703077401
凿	0.01143608768708054
肥	0.01143608768708054
瘴	0.011397056671083677
叟	0.011397056671083677
维	0.011397056671083677
晏	0.011397056671083677
耿	0.011397056671083677
热	0.011397056671083677
逾	0.011397056671083677
街	0.011358025655086815
贺	0.011358025655086815
辈	0.011358025655086815
佐	0.011358025655086815
捧	0.011318994639089953
希	0.011318994639089953
磨	0.011318994639089953
毕	0.011318994639089953
卫	0.011279963623093092
赵	0.011279963623093092
执	0.01124093260709623
玩	0.01124093260709623
烂	0.01124093260709623
戴	0.01124093260709623
帷	0.01124093260709623
谏	0.011201901591099368
仲	0.011201901591099368
阿	0.011201901591099368
略	0.011162870575102506
廊	0.011162870575102506
兽	0.011084808543108782
吞	0.011084808543108782
妃	0.011084808543108782
器	0.011084808543108782
掷	0.011084808543108782
姑	0.01104577752711192
厚	0.01104577752711192
萤	0.01104577752711192
备	0.011006746511115058
纪	0.011006746511115058
匣	0.010967715495118196
株	0.010967715495118196
岫	0.010928684479121334
悴	0.010928684479121334
加	0.010928684479121334
愈	0.010889653463124472
岚	0.010889653463124472
脉	0.010889653463124472
禹	0.010889653463124472
叫	0.010889653463124472
绛	0.01085062244712761
探	0.01085062244712761
虞	0.01085062244712761
蛟	0.010811591431130748
浊	0.010811591431130748
妖	0.010772560415133886
拙	0.010772560415133886
规	0.010772560415133886
砧	0.010772560415133886
怕	0.010772560415133886
柔	0.010772560415133886
焰	0.010772560415133886
材	0.010733529399137024
宋	0.010733529399137024
泰	0.010733529399137024
渠	0.010733529399137024
娟	0.010733529399137024
韶	0.010733529399137024
橘	0.010694498383140162
戟	0.010694498383140162
超	0.010694498383140162
赊	0.0106554673671433
翅	0.010616436351146438
格	0.010616436351146438
夹	0.010616436351146438
衫	0.010577405335149576
皋	0.010577405335149576
谪	0.010538374319152714
璧	0.010499343303155852
慰	0.010499343303155852
颠	0.01046031228715899
笳	0.01046031228715899
宰	0.010421281271162128
滋	0.010421281271162128
电	0.010382250255165267
纸	0.010382250255165267
纶	0.010382250255165267
鹰	0.010382250255165267
刻	0.010382250255165267
裙	0.010382250255165267
抚	0.010343219239168405
遭	0.010304188223171543
嫁	0.010304188223171543
午	0.010304188223171543
萋	0.01026515720717468
濯	0.010226126191177819
苗	0.010226126191177819
皓	0.010226126191177819
匹	0.010226126191177819
辽	0.010187095175180957
枉	0.010187095175180957
搜	0.010187095175180957
黛	0.010187095175180957
颇	0.010187095175180957
欣	0.010148064159184097
摘	0.010148064159184097
汤	0.010109033143187235
偃	0.010070002127190373
瀑	0.010070002127190373
抽	0.010070002127190373
区	0.01003097111119351
涕	0.01003097111119351
狼	0.01003097111119351
蒿	0.01003097111119351
卜	0.01003097111119351
碑	0.01003097111119351
炼	0.009991940095196649
吊	0.009991940095196649
漾	0.009991940095196649
饱	0.009991940095196649
鉴	0.009952909079199787
庶	0.009952909079199787
职	0.009952909079199787
筑	0.009952909079199787
乔	0.009913878063202925
缕	0.009913878063202925
骄	0.009913878063202925
稻	0.009874847047206063
霓	0.0098358160312092
供	0.0098358160312092
墀	0.0098358160312092
伫	0.0098358160312092
梯	0.0098358160312092
庄	0.009796785015212339
灞	0.009796785015212339
卑	0.009796785015212339
宸	0.009757753999215477
缀	0.009718722983218615
菲	0.009718722983218615
习	0.009718722983218615
恣	0.009718722983218615
榆	0.009679691967221753
署	0.009679691967221753
跃	0.009640660951224891
莎	0.009640660951224891
拾	0.009640660951224891
览	0.009640660951224891
扰	0.009640660951224891
勋	0.009601629935228029
扁	0.009601629935228029
茎	0.009601629935228029
啄	0.009601629935228029
标	0.009601629935228029
娱	0.009562598919231167
梳	0.009562598919231167
忙	0.009562598919231167
赴	0.009562598919231167
笋	0.009562598919231167
垣	0.009562598919231167
菱	0.009562598919231167
价	0.009523567903234305
慕	0.009523567903234305
装	0.009523567903234305
契	0.009523567903234305
让	0.009484536887237443
孝	0.009484536887237443
絮	0.009484536887237443
麦	0.009445505871240581
薰	0.009445505871240581
夺	0.00940647485524372
耻	0.00940647485524372
嫩	0.00940647485524372
襄	0.00940647485524372
崔	0.00940647485524372
腹	0.00940647485524372
嶂	0.009367443839246857
冤	0.009328412823249995
闱	0.009328412823249995
袂	0.009328412823249995
困	0.009328412823249995
卖	0.009328412823249995
沦	0.009289381807253133
垒	0.009289381807253133
颓	0.009289381807253133
仆	0.009250350791256272
权	0.009250350791256272
穆	0.009250350791256272
憔	0.009250350791256272
舜	0.009250350791256272
藉	0.009250350791256272
认	0.00921131977525941
寐	0.00921131977525941
谩	0.009172288759262548
典	0.009172288759262548
黍	0.009172288759262548
艰	0.009133257743265686
赫	0.009133257743265686
楫	0.009133257743265686
馨	0.009133257743265686
爽	0.009094226727268824
瓦	0.009055195711271962
忝	0.009055195711271962
卢	0.009055195711271962
疲	0.009055195711271962
状	0.0090161646952751
练	0.0090161646952751
选	0.0090161646952751
郑	0.0090161646952751
蔽	0.0090161646952751
逼	0.008977133679278238
否	0.008977133679278238
朋	0.008977133679278238
杉	0.008977133679278238
睹	0.008938102663281376
智	0.008938102663281376
塔	0.008899071647284514
媚	0.008899071647284514
顷	0.008860040631287652
矜	0.008860040631287652
涨	0.00882100961529079
浸	0.00882100961529079
潘	0.00882100961529079
膏	0.00882100961529079
妍	0.00882100961529079
凫	0.00882100961529079
校	0.00882100961529079
悄	0.00878197859929393
料	0.00878197859929393
授	0.00878197859929393
呈	0.00878197859929393
透	0.00878197859929393
注	0.00878197859929393
珮	0.00878197859929393
蔓	0.008742947583297068
卒	0.008742947583297068
逍	0.008742947583297068
姬	0.008742947583297068
阮	0.008742947583297068
蚕	0.008742947583297068
拔	0.008742947583297068
敬	0.008742947583297068
输	0.008703916567300206
稽	0.008703916567300206
稳	0.008664885551303344
唤	0.008664885551303344
旬	0.008664885551303344
植	0.008625854535306482
绪	0.008625854535306482
整	0.008625854535306482
猛	0.008625854535306482
乳	0.00858682351930962
烽	0.00858682351930962
珊	0.00858682351930962
狐	0.008508761487315896
季	0.008508761487315896
怒	0.008469730471319034
鲸	0.008469730471319034
沼	0.008469730471319034
脚	0.008469730471319034
答	0.008430699455322172
蹉	0.008430699455322172
鹦	0.00839166843932531
葛	0.00839166843932531
科	0.008352637423328448
皮	0.008352637423328448
稚	0.008352637423328448
妓	0.008352637423328448
簇	0.008352637423328448
曳	0.008313606407331586
祀	0.008313606407331586
错	0.008313606407331586
朽	0.008313606407331586
脸	0.008313606407331586
丞	0.008313606407331586
钿	0.008274575391334724
涉	0.008274575391334724
窟	0.008274575391334724
僻	0.008274575391334724
般	0.008235544375337862
部	0.008235544375337862
遐	0.008196513359341
巨	0.008196513359341
告	0.008196513359341
闾	0.008196513359341
旨	0.008157482343344138
祝	0.008157482343344138
葬	0.008157482343344138
丧	0.008157482343344138
案	0.008157482343344138
打	0.008157482343344138
跎	0.008157482343344138
圃	0.008157482343344138
碛	0.008157482343344138
鬟	0.008118451327347277
绳	0.008118451327347277
晦	0.008118451327347277
腥	0.008118451327347277
秉	0.008118451327347277
氲	0.008079420311350415
朗	0.008079420311350415
辕	0.008079420311350415
妒	0.008040389295353553
攒	0.008040389295353553
贼	0.008040389295353553
毒	0.008040389295353553
插	0.008040389295353553
握	0.008040389295353553
陂	0.008040389295353553
隋	0.00800135827935669
央	0.00800135827935669
尉	0.00800135827935669
增	0.00800135827935669
的	0.00800135827935669
敲	0.00800135827935669
败	0.007962327263359829
决	0.007923296247362967
蜂	0.007923296247362967
邦	0.007923296247362967
粟	0.007923296247362967
戒	0.007923296247362967
媒	0.007923296247362967
冢	0.007923296247362967
祸	0.007923296247362967
奴	0.007923296247362967
函	0.007884265231366105
郢	0.007884265231366105
砂	0.007884265231366105
议	0.007884265231366105
倍	0.007884265231366105
飙	0.007884265231366105
软	0.007884265231366105
辱	0.007884265231366105
缺	0.007845234215369243
耸	0.007845234215369243
呜	0.007845234215369243
慈	0.007845234215369243
族	0.007806203199372381
棘	0.007806203199372381
伐	0.007806203199372381
蟾	0.007806203199372381
鼠	0.00776717218337552
谿	0.00776717218337552
牢	0.00776717218337552
雉	0.00776717218337552
专	0.00776717218337552
榻	0.00776717218337552
具	0.007728141167378658
驭	0.007728141167378658
液	0.007728141167378658
渴	0.007728141167378658
顺	0.007728141167378658
烈	0.007728141167378658
操	0.007728141167378658
怯	0.007689110151381796
讲	0.007689110151381796
架	0.007689110151381796
均	0.007689110151381796
活	0.007650079135384934
彭	0.007650079135384934
瀛	0.007650079135384934
罪	0.007611048119388072
胸	0.00757201710339121
寰	0.00757201710339121
骢	0.00757201710339121
秘	0.00757201710339121
喷	0.00757201710339121
浴	0.00757201710339121
旁	0.00757201710339121
翮	0.007532986087394348
眷	0.007532986087394348
棠	0.007532986087394348
衾	0.007532986087394348
伦	0.007532986087394348
兀	0.007532986087394348
补	0.007493955071397486
鹉	0.007493955071397486
裾	0.007493955071397486
傲	0.007493955071397486
梵	0.007493955071397486
薜	0.007454924055400624
速	0.007454924055400624
舌	0.007454924055400624
孰	0.007415893039403762
翡	0.007415893039403762
冉	0.007415893039403762
槎	0.007415893039403762
逝	0.0073768620234069
