字	对应向量	训练样本数100
不	[-0.9477222  0.9214282  1.6416746  0.6951469  0.5940248]
冷	[-0.651199   -0.30348718 -0.26629892  0.8376765  -0.5569358 ]
上	[-0.4780162   0.13472013  1.8339322   0.7285944   0.12906267]
小	[-0.33357626 -0.6924677   0.6059056  -0.67693484  0.26714215]
敌	[-0.26498073  0.08980195  0.5155255   0.73075134  1.2146755 ]
膺	[ 0.4486475   1.2884709  -0.03910001 -1.2474775   0.89933527]
阁	[-0.25913727 -1.3275653  -0.6133526   0.51268876  1.3954467 ]
奥	[-1.5839325  -0.9088546   0.92787355 -0.3737772  -0.6800774 ]
亏	[ 0.6459245  -1.0289496   0.23116738 -1.1944866   1.6037458 ]
惠	[-1.6659195  -0.9597994  -0.8479995   0.4859445   0.79410934]
牖	[ 0.22864869 -0.7433848  -0.23637427  0.4964713   0.7029053 ]
啭	[-1.4377797  -0.7247067  -0.1309835   0.59448093  0.61791366]
堪	[ 0.60581917  0.21945871 -0.64989954 -0.0965381  -1.2585431 ]
趣	[-0.01285605  1.2560364   0.90049005 -1.3029574  -0.3758473 ]
具	[-0.8168202   1.8783165  -0.22115108 -0.76724494  0.45411023]
寻	[-1.2169071  -0.4605717  -0.19434391 -0.8363681  -0.5518113 ]
期	[-1.3250107   0.84384346  0.88058764  1.3551749   1.0048196 ]
织	[ 1.8922993   0.00642252  1.1560148  -0.7813782  -0.12181091]
洲	[-1.1613005   0.42995763  0.16790882 -1.86033    -0.03297032]
变	[-0.59018266 -1.6326686  -0.42629468  0.26727408 -1.8315839 ]
细	[-0.21455036  0.27028805 -1.6648583  -0.23712364 -0.5733056 ]
屡	[-0.87454474  0.5142258   1.3148748   2.9253902   0.05290806]
甍	[-0.4913181  -1.6861873  -0.6083726   0.37191215 -0.5823913 ]
促	[-1.3225365  -0.3910871  -0.02538433  0.26092437 -0.8163918 ]
尽	[ 0.9466569 -1.1535436 -1.0146505 -1.4080704  0.7435207]
箔	[ 0.12124576  0.6122797   0.07808268 -0.7816307   0.19771212]
丘	[-1.2340136  -0.38150755 -0.67475694  0.60642034 -0.6596297 ]
牧	[-0.2321081  -0.08498746 -1.2417717   0.70565605  0.39059865]
楚	[ 0.38648242 -0.60326684 -1.7829133  -1.2510177   0.85423696]
夜	[ 1.3034489   0.03608432 -0.45789227  0.9290769   0.18019739]
毫	[-0.33055937  0.40360266  0.07873939 -1.0166032   0.11067958]
缨	[-1.2304412  1.6320957  1.1092336 -0.948627   1.8977381]
歌	[-0.01406838  0.25742716  0.0298417  -0.27836895  1.1252052 ]
朽	[-0.83264244 -1.0445158   0.496617   -0.4670918   0.13374698]
阳	[ 0.90496683  0.60398245  2.0883236  -0.8010699   0.9265988 ]
乐	[ 0.37298542  0.23331521  1.8896122  -0.28032088  0.11414853]
层	[-0.03808674  0.5145841  -0.2798635  -1.3339097  -0.4800957 ]
同	[-0.25381058 -0.4705736   0.26060662 -1.5264657   0.7483853 ]
晕	[-0.6319158   0.14016445 -0.93484133  1.1997921   0.7841802 ]
执	[ 0.19973311 -2.8037543  -0.8149327   0.3351984  -2.3864021 ]
纫	[ 0.76061136  1.0246414   0.20658147 -1.1764779  -0.73055774]
得	[-0.7344067   0.06041847  1.2107277   0.79049975  0.6174781 ]
姓	[-0.9521204  -0.2328059   0.3977143   0.02106916 -0.51724404]
居	[-0.32487756  0.08507766  0.28022155 -0.43992475  0.7289891 ]
太	[-0.08539687 -1.285607    0.28164074  0.09142485  0.38551375]
沼	[-0.73714954  0.33650458  0.5046452  -0.40579915 -0.26131827]
禋	[ 0.6833216  -1.2053968  -0.08869931  0.5819197  -1.4336392 ]
汾	[ 0.36410695  0.02921253 -0.5526313  -0.5094593  -1.5273315 ]
银	[-0.19441007 -0.83984673 -0.439564    0.7749254  -1.1513406 ]
志	[ 0.79060966  0.55242175 -0.7626219   0.47146034 -0.3894187 ]
韶	[-0.5552054   0.30175102  0.87193024  0.27418646 -0.5822434 ]
表	[-9.8784655e-02 -8.1163484e-01  1.6969923e-02 -1.9007670e+00
  7.7582151e-04]
瘼	[-0.6125365  -0.76747555 -0.06520329 -1.4329866  -0.05968881]
箫	[-0.6612595   0.43244636 -1.0325056  -1.6298497  -0.3038996 ]
闱	[-0.24019976  0.15992452  0.4308293  -0.5813342  -2.0752869 ]
操	[-0.4991927  -1.9263242   0.51100475 -0.7341827  -0.89336056]
归	[-0.8322067   0.8031241  -0.00734923 -0.5284253  -1.1901246 ]
在	[-0.06643668 -0.8889822   0.57974905 -0.77845865 -0.9181987 ]
溪	[-0.25360197 -0.14691585  0.61142904 -0.26522303  0.97455806]
摇	[ 0.08773766 -0.17087321  0.483061   -0.16752912  1.3653214 ]
带	[-1.2739772  -1.5343039  -1.138356   -0.50591916 -0.07446732]
事	[-0.42010242  0.22209711 -0.32821423 -0.8203244  -2.060243  ]
屏	[-0.2782147  -1.7373505  -0.88234437 -1.0740316  -0.7335593 ]
萍	[-1.0035347  -2.8042312   0.01719099  1.2399601  -0.6066556 ]
轮	[-0.7568638  -0.7708451   2.1539347   0.53737026 -1.1912812 ]
泥	[ 0.58737063 -0.928443   -2.0519118   0.33070123 -1.0918063 ]
向	[-0.41122568  0.5665627  -0.18850525 -0.47644076 -0.26552114]
龙	[ 0.6777854   0.24423097 -0.52786773  0.24533153 -1.4444019 ]
仙	[ 0.27720794  0.8491726   0.4968653  -0.9334883  -0.50575566]
卑	[ 0.19701836 -0.5176835  -0.0772047   1.1983413   0.7230558 ]
发	[ 0.71962863 -0.5938716   0.0850566  -1.7548034  -0.24010557]
单	[-0.49978942 -1.5985526  -0.20959647 -1.357707    1.2619598 ]
通	[-0.56884027 -0.88980514  0.7534972  -0.90890574  0.00819942]
下	[-0.03467013 -0.18977372 -1.4444108   0.0539287  -0.4733043 ]
嫩	[0.26937371 0.7465587  0.395923   1.5771741  0.5771103 ]
政	[ 0.26308328 -1.3933147   1.2401187  -0.67828065 -0.15320954]
急	[ 0.41475517  0.4688555  -1.288112    0.05595391  0.5420463 ]
西	[-1.6836215   0.15798594 -0.50039196  0.6300307  -0.5352012 ]
器	[ 1.8088576  -0.09155397  1.245095    1.8606398  -1.8868163 ]
源	[-2.255871   -0.64832425  0.7091752  -1.251973   -0.34601986]
讵	[-0.9775046  -1.5715876   1.200447    0.28942305 -1.3971599 ]
卫	[-0.8482367  -1.3298415   0.19382703  0.8205727   0.0683073 ]
鸣	[-0.7652929   1.2205551  -1.843518   -0.54997116 -0.2868935 ]
仞	[-0.601824  -1.0741622  1.3128928  0.8039493 -1.1898952]
善	[ 0.1461066   0.22909321 -0.22182825  0.7681585  -0.3909994 ]
盐	[ 2.1655853   0.17392541 -1.3045272  -0.6903096  -0.61967456]
宙	[-0.58548987 -0.74829036  1.5523689   0.62677807 -0.4102633 ]
戏	[-0.8338836  -0.15660812 -0.09995227  0.8916575   0.30078965]
柔	[ 1.2253903  -0.5060531   0.07143082 -0.3301588   0.76053995]
早	[ 0.11838622  1.48468    -1.2464687   0.72284335 -1.1358546 ]
颖	[ 1.030119    0.75945103  0.20917809  0.3723324  -0.07841822]
凶	[-0.3579504   0.58335394 -0.38460028 -0.90384364 -0.97107506]
废	[-0.12770225 -1.5558969   0.2319178   0.97254074 -0.79658073]
珮	[-0.01550452  1.0027831  -0.42436934  0.19763815  0.6935304 ]
杯	[-1.0846263   1.2357682   0.18388654  1.2301183   0.37937343]
蕴	[1.8445193 0.9262171 1.3436885 1.3809197 0.8787847]
悲	[-0.67544067 -1.2529173  -0.31447226  1.1446881   0.28459746]
笛	[-0.62740785 -0.21791328  2.009427   -0.60993713 -0.7399565 ]
子	[ 3.2057486  -1.029039    0.36457092  0.25482723 -0.8856827 ]
潜	[ 1.2621822  -0.22393128  0.7409292   0.2054247   0.47117132]
攒	[-0.5594307  -1.1874036   0.52467126  0.48733193  0.2957944 ]
积	[-0.49033874 -0.5004806   0.75180244  0.93453777 -0.33290145]
藻	[-0.14290534 -1.0269563  -0.82208985 -2.1399226  -0.5602807 ]
傅	[ 1.1828344   1.7027895  -0.63590205  1.3581074   0.75564927]
恬	[ 1.0584172  -0.6948534   2.4606402  -0.8480998   0.08173257]
镂	[-0.2447844   1.192426   -1.4745862  -0.26081008  2.505508  ]
耀	[ 0.21672393  2.1263754   1.6764551  -1.4703822   0.46095195]
博	[-0.39960825  0.06398006 -0.3134822  -0.7373631   1.0746573 ]
山	[ 0.6725813  -1.3801653   1.7917694   0.48018306  0.05188274]
桐	[ 1.0068569 -1.9871696  1.5581944 -1.3712515 -1.054539 ]
花	[ 1.0486897   0.8312513  -0.70699704 -0.3215886   0.4533795 ]
绳	[-1.3440183  -0.18404713  0.23201147  0.64374745  1.4505852 ]
已	[ 0.18768312  0.55904627 -0.12702769  0.4878683   0.22976655]
飖	[ 0.04410011  0.28196675 -0.7916073  -0.20084518  0.31738588]
奇	[-0.06107594  0.33690882 -1.0567751   0.12789658  0.20482361]
笳	[ 0.9975484  -0.3811318   2.1776378   0.18878481  0.6027658 ]
华	[ 1.5926946   0.09517561  0.26177272 -2.6837738  -1.1018118 ]
宝	[ 1.2886891   0.05260612  2.6747208  -1.8264112  -0.4445738 ]
韵	[-0.79414755  0.08384229 -0.5444132   0.79012764  0.5969168 ]
陨	[ 0.07320106 -0.6705803  -0.19373767  0.49901944  0.5710418 ]
焚	[-0.9840716 -0.9199003  1.6774732  2.1177728  1.6141875]
梯	[ 2.6996546  -1.4610287   0.60866374 -0.4832629   0.2192064 ]
坐	[ 1.2245505  -0.08300488  1.790418   -0.24361113 -2.475355  ]
雨	[ 0.38455093  0.46478778 -1.2545918  -1.873506   -2.112816  ]
衢	[-1.2271916 -1.460837   0.2794987  0.5426618 -0.3988552]
匡	[-0.02010314 -1.1609011  -1.3803964  -0.4885791  -0.47023848]
跃	[-0.26163328  0.19886376 -0.21531619  1.2985097   2.4099445 ]
浮	[-1.707513    0.66320735  0.94643766  0.7321415  -0.90119666]
峻	[ 1.4422383   0.2327889  -0.5849418  -1.2176245   0.63334346]
狄	[ 0.6224427   1.0678712  -0.49664524  0.743921   -0.834786  ]
繁	[-1.9160236  -0.42017007  0.3737289   0.38444823 -0.31349054]
览	[ 0.43956047 -0.19925171  1.8399997   0.39138228  2.2841895 ]
峦	[-0.12314911 -1.32404     0.81493217  0.47628802  1.3454399 ]
契	[-0.2875027  -0.6308194   0.29784194 -0.82758015  0.7845296 ]
入	[ 0.69641614 -0.6499068   1.0458863  -2.0938306   1.0627444 ]
固	[-0.8362571   0.25036174  0.1153186  -0.0304087  -0.8017603 ]
信	[ 0.85006565  0.58623606 -1.3685167   0.7678148  -0.29688072]
吹	[-0.8648195   1.4911175  -0.79214853  0.29482567  0.44963336]
藏	[-1.0083131  -0.50421375  0.08161139 -2.0650046  -1.4637113 ]
圣	[ 0.3642478   0.54671276 -0.6514794   0.04472966 -0.5054877 ]
谐	[-2.0414534  -0.41623425 -0.11235242  0.652313    0.87740564]
踣	[ 1.9007636  -0.34266073  0.17931573  0.35878366  0.87595713]
八	[ 1.1363264   0.19877596 -1.6871266  -1.4511732   0.23769477]
凋	[-0.23851915  0.69514704 -0.67633253 -0.23049144  1.2555377 ]
壶	[-0.34127218  0.2986672   1.8504807   0.24762496  0.666845  ]
童	[ 0.3978473   2.975542    2.269596    0.64888805 -0.7233789 ]
旂	[-0.38193095 -1.3524573  -0.2332009   0.40638322 -0.5506287 ]
佩	[-1.291396   -0.41031706  0.01007687 -1.9045745   0.96759474]
曙	[-0.3502491  -0.11001956 -0.80044013  0.7053013  -0.04394553]
胜	[-2.1022668   0.8079584   0.40646544  0.64000094  0.7109676 ]
拱	[ 1.1823924 -1.0688287  0.5940401  1.239381  -0.7260604]
访	[ 0.8186443  -1.418647   -0.03178752 -0.5054129   0.63518   ]
终	[-0.10960385 -0.6784949  -0.04149454  0.17132923  0.50083154]
平	[ 0.21003026 -2.757024   -1.6047845  -1.1790085  -0.5642501 ]
返	[-0.6400733   0.46222454  1.2414335  -0.27157605  1.4984648 ]
袖	[-0.09091616 -1.9681406  -0.59797436  0.31049782 -1.977838  ]
依	[ 0.0787376  -1.2537661  -0.96739256 -0.7878574  -0.05673177]
北	[-0.70864254 -0.82788575  1.2696028  -1.1933364   0.4626401 ]
戢	[ 0.32274866  2.301027   -0.8057668   0.2898321  -0.66849715]
旗	[ 0.26340696 -2.0627768   0.05206201  0.35263819  0.11305676]
馥	[ 0.90840685 -0.14947371  0.769216   -0.6409365  -0.4554272 ]
俗	[ 1.0937862  -0.04880071  0.23778987 -0.6251167  -1.152769  ]
芳	[ 1.8761693  -0.37620828 -0.6397737  -1.180481   -1.7655547 ]
敷	[-1.0053822  -0.7285406   1.0100687   0.6092236   0.12724301]
态	[ 0.8380689  -0.73446393  0.05615898 -0.23212793 -0.38522208]
抱	[ 0.7503362   1.0183045  -0.48816442  1.3030255  -0.5102527 ]
款	[ 0.03781181 -1.889162    0.9756741   0.9234412   0.70094264]
暗	[ 0.33931512  0.37455124 -0.61392796  0.7966235   1.315454  ]
栖	[-0.56094015  0.5019404   0.12471984 -0.02412327 -0.53134066]
襟	[-0.19586886  0.00962198  0.8068683  -0.0682632  -1.589634  ]
违	[-1.5156657   0.61172837 -1.2242465  -0.5730795   0.5986163 ]
鸡	[ 0.3664465   0.00796762  0.53064674 -0.454003    0.7822735 ]
茂	[-0.12101166  0.9220058   1.174141   -1.9583002  -0.85692775]
轻	[-0.06237341  0.21813025 -1.9080219  -0.5779905  -1.1250665 ]
首	[ 1.6854446  -0.5436557   0.19355184 -0.30957267 -2.2464688 ]
宜	[0.84851456 0.3271371  0.90076214 0.8103408  0.41492137]
灌	[ 3.103862   -1.7051837   0.04080198  0.32758307  1.3175226 ]
石	[ 0.88324237  0.2350563  -1.6064306  -1.147998    0.9221843 ]
琴	[ 2.0861967  1.5797253  0.2331762 -1.3785535 -0.7823233]
弃	[-0.42547488 -0.5634725  -1.3580135  -0.39723426 -0.12376875]
贯	[-0.40124184  0.2985686   0.601864   -0.44001898  0.9193863 ]
伦	[ 1.1138756  -0.20886189 -1.3099884  -0.36926693 -2.1112516 ]
砾	[-0.14561646  0.9709872  -0.15826613  0.39222878 -0.85247225]
阊	[-0.80859035 -1.34886    -1.881072    1.5350397   0.17575672]
适	[ 1.4423949   0.36308032 -0.60916895 -0.30542454  0.8600895 ]
岂	[-0.27565396 -0.64201874 -0.81078285  0.55634624  1.0568138 ]
君	[0.94125336 0.6514808  0.6833691  1.9203701  0.26827475]
钧	[ 0.44342256  0.0169573  -1.2808105   1.8608444  -1.0752699 ]
绶	[ 0.49657226 -0.83129203  0.05371252 -0.13037427  0.07252231]
朝	[-0.41381878  1.1532253  -0.15332055 -0.16077405 -0.32399118]
颜	[ 0.721755    1.0860443   1.4447877  -0.3969757   0.76044285]
鲁	[-0.1275134  -0.8349355  -0.55281836  0.14025891  0.03117537]
霞	[-0.17766301 -0.13091877 -0.6566597   0.31899527  0.07847878]
来	[ 0.80922055  0.48744828  1.9787754   0.58723843 -1.6894149 ]
双	[-1.4339304  -0.7245332   0.20215443 -2.17422     0.6525608 ]
崤	[ 0.88668895 -1.1237766  -1.2212089  -0.39676607  0.33775395]
诗	[-0.69489884  0.24597262  0.4096828  -0.96188647  0.03162422]
宾	[-0.53305435  1.1148367  -1.1207321  -1.0673466   0.471517  ]
弦	[-1.0094559e-01 -1.6753674e-03  1.3048462e+00  4.8404980e-01
 -2.0704670e+00]
飘	[ 0.66999376  0.81044465 -0.90026504  0.6228486  -1.4720924 ]
辍	[-0.9994993  -0.49385178  0.11915602 -2.9645343  -0.6125159 ]
雉	[-0.24441583 -0.3498295  -0.8203957  -0.8631266  -1.153665  ]
复	[ 0.9128277  -0.78431827 -0.14544785  0.7941102   0.4586623 ]
哢	[-0.90186024  0.38436878 -0.04744517 -0.85749704 -0.8379574 ]
似	[-0.25521636 -1.50011     1.2037019   2.3139794   2.0077477 ]
靥	[ 0.19438699 -0.02340692  1.2053068  -0.3527015  -0.4932432 ]
桡	[ 0.2580611   0.08279546 -0.33406445 -1.823932   -1.2959481 ]
暝	[ 1.7841402   0.4561031   0.1305868   0.26512703 -1.080277  ]
仰	[ 2.4988093  -1.2164322   2.3169436   0.39853877 -0.24624535]
扬	[ 0.28393042  0.04375511  0.21453491 -0.57584417  0.24163908]
响	[ 0.86137176  0.7653538   0.80453146 -0.03190703  1.6593765 ]
虽	[-0.39380282 -1.2028751   0.5063334  -1.4236401   1.1886343 ]
烦	[-0.89610314  1.7797848  -0.35770333 -0.7633967   0.13416801]
故	[ 1.4809326  -1.8025532   0.6461602  -1.7991939   0.56349665]
寒	[ 0.47027904  0.17839576  0.18544053 -0.7633705  -0.13135573]
迷	[-1.5226266   0.28140676  0.8851334   0.12650326  0.30564088]
忧	[ 0.87207377  1.8251827  -1.0666637   0.2917375   1.2931222 ]
袂	[ 1.2903165  -0.09201655  0.9057753   0.37009394  0.57146955]
团	[ 0.27780783  0.8485925  -1.0496118   0.37710333  0.3618626 ]
章	[ 0.99472255  0.190542    0.74016184  0.17585018 -0.02215618]
伸	[-0.5932865  -0.40247327 -0.24286993  1.3302022   0.27706292]
屿	[0.23345596 0.39030844 0.00327972 0.6651855  0.19004655]
千	[-0.47922373 -0.7111207  -0.20273595  0.1782301   1.4453955 ]
见	[-0.883924    0.17596938 -0.06697764 -1.0939051   2.1842542 ]
水	[-0.560666    0.44341934 -0.19862844 -0.5199705   0.31451106]
峡	[-0.7079375  -1.0052418  -2.1613252  -0.10134952 -1.8786266 ]
绝	[-8.3421415e-01 -1.0729879e-03  1.1692767e+00  9.3382823e-01
 -3.6419743e-01]
耻	[-1.6204137   0.7318154   0.8317553  -0.71392393  0.986855  ]
动	[-0.25497139  0.13738675 -0.0709041  -0.8688425  -0.24017045]
柯	[ 0.7591464  -0.274247    0.09402345  0.48879188  0.22099015]
败	[ 1.7634212  -0.66941947 -0.42448163  0.3426042   0.88006526]
非	[ 0.25079626 -2.6386447  -0.21727945  0.5506486   1.3806882 ]
遥	[-0.20379774 -0.3216336  -0.63323516 -0.36622068 -0.38713604]
昆	[ 0.8394201  -1.2470875  -0.10648861 -0.37508288  1.4536487 ]
鹤	[ 0.79705805 -0.48085445  1.4716173   0.832436   -1.9283979 ]
赏	[-0.64112514  0.6187224  -0.6445791  -0.9548349   0.6679145 ]
萃	[ 1.0890653   0.8857906   1.0605897  -1.2647306   0.58282775]
膳	[ 0.59177786 -1.3574747  -0.9535223   0.5783778  -0.13196272]
尺	[ 0.16836514 -1.0140765  -0.6501573   0.0125925  -0.04071603]
枝	[ 2.1171322  0.9285737 -0.1226895  2.5606647  1.1756973]
报	[-0.07186754  0.60760885  1.006561   -1.3925775  -1.2155203 ]
荡	[-0.15939327  1.6678591   0.4540563  -0.3451899   0.2985527 ]
金	[-0.4110486   1.3375567   0.6793051   0.02498414  0.63628566]
沙	[-0.8214398  -1.459158    0.01431232 -0.15422887  0.79756755]
恨	[ 0.03957786 -2.398147    1.8256233  -0.7479491   1.5762379 ]
劳	[ 1.9671487  -1.6891285   1.1259294  -0.4211519  -0.80214196]
粤	[-0.10184163 -1.4829817  -0.56615573 -0.3043219   0.4496891 ]
庄	[ 0.16670197 -0.4953956   0.17971453  2.3048766   0.6215534 ]
莺	[1.3794968  0.4019413  0.62422585 0.0470875  0.90969574]
远	[-0.4551391  -0.19981168 -0.5266025   1.0346186  -2.5570529 ]
板	[ 0.629476   -1.5886672  -0.37103668  0.93970156 -0.10236637]
奉	[ 0.5521972   0.42836708  0.557223   -0.11442681  1.3893971 ]
孔	[ 0.07519066  1.3801773  -2.1068618  -1.2217501  -1.0603733 ]
函	[-0.28438938 -0.92690057  0.95810264  0.9260087  -0.40438762]
蕊	[ 1.7938844  -1.9506158   0.4017457  -0.11707698  1.5843794 ]
待	[ 1.8779608  -0.6284998   0.44982567 -0.03613512 -0.09367905]
媚	[-0.71262497  0.10921781  0.08171794 -0.578374    0.47236848]
萦	[-0.8514268   1.5748817   1.4405036   1.6554655  -0.31175905]
洛	[-1.0189059  -0.7302262   0.8502813  -0.45932463 -1.1518501 ]
帐	[ 0.10341269  0.35308206  0.81368816 -0.24213263 -0.68141675]
周	[-0.17957605  1.4379836   0.19191402 -1.0665095   0.29613224]
横	[-1.5254129  1.7680953  0.4830961 -1.0516762  1.4753295]
辙	[-1.9511818  -0.66038173 -0.46891114  1.8197075   2.1625066 ]
壤	[ 0.7418708   0.13248439  0.4525582  -1.580794    0.29149067]
门	[ 0.46355635 -0.68994945  0.9902274   0.27157354  0.52867734]
篑	[-0.6693269  -0.1618002   1.2070639  -1.142598    0.74085075]
荒	[ 0.98866683  1.7841008  -0.2942573   0.88829577  1.9818971 ]
有	[ 1.0280925   1.9332806  -0.18832475 -0.44585046 -0.5523734 ]
湍	[ 0.41508365 -0.49406713 -1.1801076  -0.6432425   0.13705382]
菲	[ 0.09932249 -0.94823664  0.5588236  -0.99562126  0.8534914 ]
兰	[-1.241943   2.3335645  0.5450964 -0.4598351 -2.8715217]
辨	[-0.04465574  0.01570907  0.28901193 -0.3372418  -0.7268093 ]
近	[-0.10603899  0.6969963   0.20020518  0.05012823 -0.47421262]
柱	[ 0.59990466  0.08305132 -0.52745247 -0.8912394  -0.36562306]
穴	[0.17199259 1.3745271  0.69514394 0.11929869 1.7347949 ]
循	[ 2.0153685  -1.8585271  -0.57041115  1.2580645   0.6538654 ]
琯	[ 1.2114161  -1.4110291   1.5495361  -1.0689343  -0.44587567]
传	[ 1.5001558  -1.5408418   0.90478504 -2.0562994   0.6008815 ]
陵	[1.6981002  0.4763953  0.05360242 0.748547   1.504624  ]
戎	[ 1.6002448  -0.35967672  0.68194497  0.43761188 -2.0390277 ]
重	[-0.61752087 -0.8639893   0.9731253  -0.5043348   0.33571395]
珍	[ 0.2930224   0.36150432 -1.1349554   0.23441547  1.0531633 ]
滨	[ 0.32521045 -2.1090174   0.29154515 -0.6945997  -0.507665  ]
厦	[-1.140151    0.64658415 -0.33458227 -0.7802614   0.54995936]
想	[-0.20480214  1.9839236   0.2642873   0.46158558  1.0842283 ]
车	[-0.6568295  -1.9624313  -0.10699758 -0.30709925  0.4398885 ]
岭	[ 1.4380338  -0.79631793  1.5865561   0.9040309   0.50171965]
营	[ 2.4351983  -0.32142967 -2.0870128   0.60705125  1.7666252 ]
檐	[ 1.1202166  -1.1114589  -0.7164597  -0.46016836  2.5139103 ]
蝶	[-0.934567   -0.1278123   0.290224   -1.6518706  -0.15484253]
多	[0.3316121  0.01585822 0.7474943  0.12893304 0.95586884]
暮	[ 0.02958014 -1.7558827   1.0551077  -1.0435693   1.3649632 ]
天	[ 1.2911576   0.6437378   0.19725466 -0.37782526  1.0034744 ]
巨	[-0.29609424  0.8513962  -1.1136359  -1.0495625   1.2864645 ]
驻	[ 0.8211613   0.57716596 -0.79896617 -0.2699409   0.08748174]
襄	[-0.3596598  -0.24019149 -1.4410036  -0.5465312  -1.3545113 ]
屯	[-1.7086521  -0.914728    1.5778465   0.8551461  -0.39376298]
淮	[-1.2351907  -0.29349402  0.77795404 -1.0621938  -0.21392846]
尚	[ 1.0513855  -1.2618678  -0.7101683   0.41536987  0.40621468]
咸	[ 0.57882684  1.7103425  -0.18722281 -0.58103573  0.6736091 ]
术	[ 0.505471  -2.9444132 -1.0000719 -1.1514167  0.6090348]
瀚	[-1.8321984   0.9337332   0.3660264  -0.59683233  1.0594823 ]
丽	[ 1.3941251  -2.0770297   0.47997156 -0.05106596  0.15044627]
奏	[ 0.4399714  -1.9874197  -0.6845902   0.48193055  2.1996236 ]
失	[-0.6649238  -0.9219946  -0.37690896 -0.59775156  1.7142769 ]
遣	[ 0.42127997 -1.3441808  -0.25224325 -0.9967801  -0.5328324 ]
鞭	[ 2.132793    0.7124037   0.53709245 -0.11310931  1.1028802 ]
寝	[ 0.03559196  0.24227895 -2.4249434  -0.33310983 -0.7504845 ]
光	[ 0.11376815 -0.2202293  -0.5161037   1.0192667  -0.8619088 ]
灭	[-1.582663    0.775493    0.11193658 -1.9264237  -0.86917806]
恣	[ 3.1965234   0.17823009 -1.252332    1.3336946  -0.12322388]
摅	[-1.4201443  -1.458658   -1.8484418   0.75007504 -0.2370528 ]
典	[-2.0784042   0.27535546 -0.08995473  0.45701635 -0.6565514 ]
逵	[ 1.9971066  -0.57058996 -0.30884957  1.501465   -0.6969701 ]
备	[-0.9180095  -0.7758881   2.8649423  -0.62560064 -0.5347202 ]
乡	[ 1.310945    0.72990525 -0.65444076 -1.0621719  -1.3812555 ]
礼	[ 0.51016945  0.1284013   0.11529233  0.8431774  -0.01550555]
用	[-0.10478278 -1.3057209  -0.5189443   0.7822515   0.15406615]
炽	[-0.37753028 -1.0859557   1.3889533   1.9463677   0.46747777]
乌	[-1.4669938  -1.8929014  -1.7420851  -1.4879242  -0.18397802]
丹	[ 1.0475112   1.247851   -0.7696642  -0.71791184 -0.42713442]
笑	[-0.06616043 -2.1928487   0.31924108 -2.711833    0.12817892]
斩	[ 1.0386951   0.43362862  0.861518   -1.8128121  -1.6940047 ]
妙	[ 9.2411272e-02 -4.0857494e-04 -9.0490955e-01 -1.5398498e+00
 -1.0320718e-01]
临	[ 1.6761504  -0.72637635  1.360475    0.8902441  -0.06643098]
行	[ 0.22826341 -0.81408083  0.29128775  1.9738894   0.10219813]
箭	[-1.9797372  -1.5141462   0.21820173 -1.2361413  -0.09189788]
启	[-2.6422703   1.443399    0.5070712   0.02740552 -0.09773251]
巡	[ 0.89163834 -2.438196    1.7457683   1.3318996   0.05461971]
麾	[-0.3406756  -0.97325295  0.04751857  0.37315905  0.7258136 ]
初	[-0.6773488  -2.156133   -0.53966016  0.8807788   0.66657025]
去	[-0.11911616 -1.0332996   1.8355926   0.7745088  -0.4153693 ]
飞	[ 0.21869323 -1.1464028  -0.682364   -0.3145265  -0.21140331]
户	[-0.6882888   0.6129839   0.11244185  1.7658384   1.3003958 ]
声	[ 0.16695417 -0.32792395 -1.4022517  -0.10165802  1.0149627 ]
倒	[-1.0071148  -1.1016732   0.30860865  1.0443729   0.7248708 ]
属	[ 0.68605703  1.1860571   0.16131157 -0.6592432  -0.7130784 ]
幸	[-1.1165     -1.1425072  -0.2978431  -0.8301419   0.79186124]
致	[-0.09046371  0.3805731  -0.5154029   0.5430958  -0.04580588]
消	[ 0.62953025 -1.2539105  -1.2960781  -0.23402411  0.75926673]
断	[-0.05214852 -0.06934174  1.1626561   2.122536    0.1571671 ]
前	[ 0.6792643   0.7400451   1.7807385  -0.58814234 -0.7614895 ]
畿	[ 1.4623667  -0.39598596  2.1742022  -0.00637912 -0.8978024 ]
轼	[ 0.5846683  -0.04455066 -0.18037638 -0.81369805  0.26493198]
蓉	[-0.7188637  -0.49170423 -0.14410028 -0.07285564 -0.07529698]
栊	[-0.26836652  1.030806    0.8920162  -0.38330412  1.276894  ]
裂	[-0.6772651 -1.4543624  0.8077632 -0.9740678  1.8718266]
亦	[ 1.169842  -0.8318314 -1.0341996 -0.5647658 -1.303588 ]
暧	[ 1.2109035  -0.48407048  1.238011   -1.8920387  -1.4305183 ]
青	[ 1.2272584  -1.387499    1.0003551   1.5812466  -0.21906993]
敬	[ 1.8661144  -1.1300181   0.92910445 -1.4931498  -0.6114585 ]
材	[-0.85326827 -0.2927763  -1.234433   -1.3442802  -0.04549948]
压	[ 0.53121424 -0.22236669 -0.70880103 -0.28376022 -0.02416043]
染	[ 0.43315965 -0.40199998  0.08016507  0.24996287  1.9216646 ]
指	[ 0.9656911  -2.2880876  -0.7873367  -0.8497126   0.46066117]
骑	[ 1.3378608  -0.11860904 -1.8248042  -1.1633216  -0.08378581]
悦	[ 0.24608865 -1.3132976   0.16681983  1.1330569   0.30998567]
